항목,2017/12,2018/12,2019/12,2020/12,2021/12,전년대비
매출액(수익),"1,765.8","1,860.7","2,020.4","1,671.1","1,874.8",12.2
*내수,"1,765.8","1,860.7","2,020.4","1,671.1",,
*수출,,,,,,
매출원가,872.0,933.7,959.9,791.0,862.3,9.0
매출총이익,893.7,926.9,"1,060.6",880.1,"1,012.5",15.0
판매비와관리비,783.7,893.8,"1,012.6",925.2,932.5,0.8
영업이익,110.1,33.1,48.0,-45.1,80.0,277.4
*기타영업손익,,,,,,
영업이익(발표기준),110.1,33.1,48.0,-45.1,80.0,277.4
*[구K-IFRS]영업이익,,,,,,
금융수익,2.4,2.0,18.9,74.6,18.2,-75.6
금융원가,15.7,23.2,53.4,86.3,26.9,-68.9
기타영업외손익,-5.2,-12.3,-6.5,67.5,10.8,-84.0
"종속기업,공동지배기업및관계기업관련손익",5.7,12.6,66.2,675.5,,
법인세비용차감전계속사업이익,97.1,12.1,73.1,686.2,82.1,-88.0
법인세비용,38.5,7.5,7.0,153.5,22.7,-85.2
종속회사매수일전순손익,,,,,,
처분된종속회사순손익,,,,,,
계속사업이익,58.6,4.6,66.0,532.7,59.3,-88.9
중단사업이익,,,,,,
*중단사업법인세효과,,,,,,
당기순이익,58.6,4.6,66.0,532.7,59.3,-88.9
기타포괄이익,0.6,3.0,-0.4,-0.3,458.1,"142,195.8"
총포괄이익,59.2,7.6,65.6,532.4,517.4,-2.8
*주당계속사업이익,338,33,487,"5,322",316,-94
*주당순이익,338,33,487,"5,322",316,-94
*희석주당계속사업이익,,,,,,
*희석주당순이익,,,,,,
*(지배주주지분)주당계속사업이익,338,33,487,"5,322",316,-94
*(지배주주지분)주당순이익,338,33,487,"5,322",316,-94
*(지배주주지분)희석주당계속사업이익,,,,,,
*(지배주주지분)희석주당순이익,,,,,,
