,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 가온전선,2.58,2.75,1.76,
1,현금DPS,600,600,420,
2,보통주수정주가(기말),"23,300","21,800","23,800","25,300"
3,펼치기 기계,1.37,0.69,0.96,2.19
4,현금배당,"3,753","2,714","4,413","3,657"
5,보통주시가총액(기말),"274,832","395,699","462,598","493,864"
6,펼치기 코스피,2.00,2.02,1.77,2.37
7,현금배당,"282,289","382,473","372,239","393,927"
8,보통주시가총액(기말),"14,149,369","18,907,113","21,081,576","19,822,206"
