,항목,2021,2021,2021,2022(E) 연간컨센서스닫기
0,펼치기 SK리츠,,0.89,1.14,
1,현금DPS,0,53,70,
2,보통주수정주가(기말),,"5,980","6,160","6,920"
3,펼치기 은행,4.34,4.34,4.34,5.22
4,현금배당,"51,370","51,370","51,370","57,358"
5,보통주시가총액(기말),"1,186,580","1,186,580","1,186,580","1,245,046"
6,펼치기 코스피,1.77,1.77,1.77,2.37
7,현금배당,"372,239","372,239","372,239","393,927"
8,보통주시가총액(기말),"21,081,576","21,081,576","21,081,576","19,822,206"
