,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 고려산업,0.87,1.18,0.67,
1,보통주수정주가(기말),"3,360","4,900","2,910","6,110"
2,BPS,"3,883","4,153","4,323",
3,펼치기 필수소비재,0.96,1.00,0.94,1.04
4,보통주시가총액(기말),"543,293","536,228","587,926","600,997"
5,자본총계(지배),"565,564","538,057","624,732","356,103"
6,펼치기 코스피,0.90,1.14,1.12,0.98
7,보통주시가총액(기말),"14,149,369","18,907,113","21,081,576","19,822,206"
8,자본총계(지배),"15,774,811","16,513,298","18,756,007","18,421,623"
