,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 SK디앤디,1.53,1.99,1.20,1.03
1,보통주수정주가(기말),"29,100","43,150","31,750","29,650"
2,BPS,"19,033","21,679","26,427","28,855"
3,펼치기 은행,0.45,0.37,0.53,0.48
4,보통주시가총액(기말),"811,148","742,026","1,186,580","1,245,046"
5,자본총계(지배),"1,792,425","1,989,390","2,236,921","2,288,487"
6,펼치기 코스피,0.90,1.14,1.12,0.98
7,보통주시가총액(기말),"14,149,369","18,907,113","21,081,576","19,822,206"
8,자본총계(지배),"15,774,811","16,513,298","18,756,007","18,421,623"
