,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 CJ,0.72,0.67,0.55,0.52
1,보통주수정주가(기말),"96,600","92,100","83,400","84,100"
2,BPS,"134,491","138,484","151,085","161,314"
3,"펼치기 상사,자본재",0.93,0.90,0.83,0.74
4,보통주시가총액(기말),"797,747","849,830","880,132","874,059"
5,자본총계(지배),"861,677","942,498","1,063,871","1,091,175"
6,펼치기 코스피,0.90,1.14,1.12,0.98
7,보통주시가총액(기말),"14,149,369","18,907,113","21,081,576","19,822,206"
8,자본총계(지배),"15,774,811","16,513,298","18,756,007","18,421,623"
