,항목,2020,2020,2021,2021(E) 연간컨센서스닫기
0,펼치기 ESR켄달스퀘어리츠,0.00,1.34,0.70,
1,보통주수정주가(기말),,"6,503","6,640","6,860"
2,BPS,"4,858","4,855","9,553",
3,펼치기 은행,0.37,0.37,0.53,0.51
4,보통주시가총액(기말),"742,026","742,026","1,186,580","1,245,046"
5,자본총계(지배),"1,989,390","1,989,390","2,236,921","2,149,267"
6,펼치기 코스피,1.14,1.14,1.12,1.08
7,보통주시가총액(기말),"18,907,113","18,907,113","21,081,576","19,822,206"
8,자본총계(지배),"16,513,298","16,513,298","18,756,007","16,924,392"
