,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 KB금융,0.48,0.40,0.45,0.45
1,보통주수정주가(기말),"47,650","43,400","55,000","58,300"
2,BPS,"98,898","109,191","121,808","129,747"
3,펼치기 은행,0.45,0.37,0.53,0.48
4,보통주시가총액(기말),"811,148","742,026","1,186,580","1,245,046"
5,자본총계(지배),"1,792,425","1,989,390","2,236,921","2,288,487"
6,펼치기 코스피,0.90,1.14,1.12,0.98
7,보통주시가총액(기말),"14,149,369","18,907,113","21,081,576","19,822,206"
8,자본총계(지배),"15,774,811","16,513,298","18,756,007","18,421,623"
