,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 국동,0.52,1.94,1.44,
1,보통주수정주가(기말),"1,235","4,200","2,735","2,110"
2,BPS,"2,392","2,169","1,901",
3,"펼치기 화장품,의류,완구",2.00,1.93,1.61,1.42
4,보통주시가총액(기말),"791,270","825,472","846,631","735,165"
5,자본총계(지배),"395,224","428,015","526,540","372,892"
6,펼치기 코스피,0.90,1.14,1.12,0.98
7,보통주시가총액(기말),"14,149,369","18,907,113","21,081,576","19,822,206"
8,자본총계(지배),"15,774,811","16,513,298","18,756,007","18,421,623"
