,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 DSR제강,0.46,0.48,0.44,
1,보통주수정주가(기말),"4,550","4,885","4,730","5,940"
2,BPS,"9,851","10,157","10,683",
3,펼치기 철강,0.40,0.47,0.46,0.41
4,보통주시가총액(기말),"311,034","362,124","407,147","431,961"
5,자본총계(지배),"777,270","770,586","881,346","822,137"
6,펼치기 코스피,0.90,1.14,1.12,0.98
7,보통주시가총액(기말),"14,149,369","18,907,113","21,081,576","19,822,206"
8,자본총계(지배),"15,774,811","16,513,298","18,756,007","18,421,623"
