Key,Data
전일 종가,157.6
금일 변동,155.2-158.81
매출,2.65B
금일 시가,156.34
52주 변동폭,151.66-249
주당순이익,5.67
거래량,"322,626"
총 시가,9.51B
배당금,"N/A
(N/A)"
평균 거래량,"576,507"
주가수익비율,27.78
베타,1.18
1년 변동률,-15.05%
발행주식수,"60,472,024"
다음 실적 발표일,2022년 7월 27일
