Key,Data
전일 종가,12.02
금일 변동,11.89-12.17
매출,452.16M
금일 시가,11.95
52주 변동폭,11.52-20.67
주당순이익,1.06
거래량,"54,875"
총 시가,234.09M
배당금,"N/A
(N/A)"
평균 거래량,"72,423"
주가수익비율,11.29
베타,0.88
1년 변동률,-39.69%
발행주식수,"19,474,806"
다음 실적 발표일,2022년 8월 09일
