Key,Data
전일 종가,26.67
금일 변동,26.07-27.34
매출,465.3M
금일 시가,26.6
52주 변동폭,26.07-43.3
주당순이익,-1.86
거래량,"123,402"
총 시가,538.22M
배당금,"N/A
(N/A)"
평균 거래량,"94,436"
주가수익비율,-
베타,0.99
1년 변동률,-34.37%
발행주식수,"19,911,974"
다음 실적 발표일,2022년 8월 08일
