Key,Data
전일 종가,21.03
금일 변동,21.03-21.39
매출,63.85M
금일 시가,21.07
52주 변동폭,20.1-25.94
주당순이익,2.52
거래량,"23,655"
총 시가,308.8M
배당금,"0.56
(2.65%)"
평균 거래량,"45,360"
주가수익비율,8.33
베타,0.89
1년 변동률,-8.21%
발행주식수,"14,586,651"
다음 실적 발표일,2022년 7월 29일
