Key,Data
전일 종가,6.15
금일 변동,6.044-6.48
매출,32.25M
금일 시가,6.044
52주 변동폭,5.48-10.358
주당순이익,0.24
거래량,"3,192"
총 시가,39.8M
배당금,"N/A
(N/A)"
평균 거래량,"8,140"
주가수익비율,26.86
베타,1.13
1년 변동률,5.57%
발행주식수,"6,179,840"
다음 실적 발표일,2022년 6월 02일
