Key,Data
전일 종가,17.01
금일 변동,16.7-17.48
매출,291.39M
금일 시가,16.89
52주 변동폭,16.47-20.09
주당순이익,0.44
거래량,"1,787,937"
총 시가,2.32B
배당금,"0.52
(2.98%)"
평균 거래량,"1,207,884"
주가수익비율,39.37
베타,1.39
1년 변동률,-2.13%
발행주식수,"132,897,313"
다음 실적 발표일,2022년 7월 27일
