Key,Data
전일 종가,99.52
금일 변동,99.31-99.89
매출,3.27B
금일 시가,99.5
52주 변동폭,78.07-121.87
주당순이익,2.19
거래량,"458,885"
총 시가,12.63B
배당금,"1.11
(1.49%)"
평균 거래량,"1,579,406"
주가수익비율,45.40
베타,0.04
1년 변동률,-14.09%
발행주식수,"126,579,926"
다음 실적 발표일,2022년 7월 27일
