Key,Data
전일 종가,4.285
금일 변동,4.16-4.48
매출,247.67M
금일 시가,4.17
52주 변동폭,1.99-6.17
주당순이익,-0.12
거래량,"336,542"
총 시가,135.61M
배당금,"N/A
(N/A)"
평균 거래량,"578,132"
주가수익비율,-
베타,0.56
1년 변동률,107.28%
발행주식수,"30,785,067"
다음 실적 발표일,2022년 8월 08일
