Key,Data
전일 종가,2.87
금일 변동,2.78-2.95
매출,12.06M
금일 시가,2.81
52주 변동폭,2.54-37.49
주당순이익,-0.7
거래량,"135,627"
총 시가,305.55M
배당금,"N/A
(N/A)"
평균 거래량,"776,194"
주가수익비율,-
베타,1.28
1년 변동률,-64.19%
발행주식수,"104,639,286"
다음 실적 발표일,2022년 8월 05일
