Key,Data
전일 종가,24.36
금일 변동,24.28-24.76
매출,432.41M
금일 시가,24.36
52주 변동폭,13.98-24.76
주당순이익,0.14
거래량,"76,834"
총 시가,365.47M
배당금,"N/A
(N/A)"
평균 거래량,"95,561"
주가수익비율,176.62
베타,1.2
1년 변동률,40.81%
발행주식수,"14,766,633"
다음 실적 발표일,2022년 8월 10일
