Key,Data
전일 종가,1.04
금일 변동,1.03-1.07
매출,31.33M
금일 시가,1.04
52주 변동폭,0.75-3.88
주당순이익,-0.29
거래량,"79,070"
총 시가,36.99M
배당금,"N/A
(N/A)"
평균 거래량,"449,726"
주가수익비율,-
베타,1.74
1년 변동률,-56.4%
발행주식수,"35,228,979"
다음 실적 발표일,2022년 8월 11일
