Key,Data
전일 종가,12.39
금일 변동,12.1-12.53
매출,117.48M
금일 시가,12.28
52주 변동폭,11.8-18.52
주당순이익,0.88
거래량,"4,146"
총 시가,89.61M
배당금,"N/A
(N/A)"
평균 거래량,"10,052"
주가수익비율,14.00
베타,0.78
1년 변동률,-26.32%
발행주식수,"7,315,168"
다음 실적 발표일,2022년 6월 08일
