Key,Data
전일 종가,32.06
금일 변동,32.15-32.65
매출,988.53M
금일 시가,32.15
52주 변동폭,30.1-44.72
주당순이익,4.65
거래량,"10,704"
총 시가,1.18B
배당금,"2.91
(4.83%)"
평균 거래량,"18,067"
주가수익비율,6.99
베타,0.85
1년 변동률,1.47%
발행주식수,"727,240,126"
다음 실적 발표일,2022년 8월 11일
