Key,Data
전일 종가,48.94
금일 변동,48.36-49.63
매출,4.57B
금일 시가,48.7
52주 변동폭,29.61-56.79
주당순이익,6.57
거래량,"337,228"
총 시가,3.51B
배당금,"0.58
(1.19%)"
평균 거래량,"455,962"
주가수익비율,7.45
베타,1.7
1년 변동률,34.64%
발행주식수,"72,408,916"
다음 실적 발표일,2022년 7월 27일
