Key,Data
전일 종가,24.8
금일 변동,25-25.61
매출,40.56M
금일 시가,25
52주 변동폭,24.41-29
주당순이익,3.23
거래량,"11,416"
총 시가,207.95M
배당금,"1.12
(4.40%)"
평균 거래량,"6,907"
주가수익비율,7.88
베타,0.46
1년 변동률,1.47%
발행주식수,"8,171,282"
다음 실적 발표일,2022년 7월 28일
