Key,Data
전일 종가,47.4
금일 변동,47.01-48.96
매출,26.98M
금일 시가,47.4
52주 변동폭,45.55-80.03
주당순이익,3
거래량,"34,412"
총 시가,235.99M
배당금,"4.00
(8.19%)"
평균 거래량,"29,264"
주가수익비율,15.80
베타,1.12
1년 변동률,-28.97%
발행주식수,"4,830,826"
다음 실적 발표일,2022년 7월 20일
