Key,Data
전일 종가,25.88
금일 변동,25.3-25.47
매출,28.2M
금일 시가,25.3
52주 변동폭,20.5-27.99
주당순이익,1.43
거래량,930
총 시가,129.72M
배당금,"0.52
(2.04%)"
평균 거래량,"6,962"
주가수익비율,17.85
베타,0.81
1년 변동률,13.35%
발행주식수,"5,097,102"
다음 실적 발표일,2022년 7월 29일
