Key,Data
전일 종가,6.32
금일 변동,6.22-6.49
매출,424.67M
금일 시가,6.23
52주 변동폭,5.71-9.81
주당순이익,0.36
거래량,"28,414"
총 시가,171.13M
배당금,"0.20
(3.08%)"
평균 거래량,"69,006"
주가수익비율,17.58
베타,1.37
1년 변동률,-27.73%
발행주식수,"26,654,990"
다음 실적 발표일,2022년 8월 18일
