Key,Data
전일 종가,81.93
금일 변동,78.34-81.77
매출,12.05B
금일 시가,81.56
52주 변동폭,76.28-117.67
주당순이익,8.13
거래량,"1,930,662"
총 시가,17.09B
배당금,"2.80
(3.52%)"
평균 거래량,"1,938,268"
주가수익비율,9.78
베타,1.02
1년 변동률,-18.95%
발행주식수,"214,843,969"
다음 실적 발표일,2022년 7월 20일
