Key,Data
전일 종가,2.9
금일 변동,2.51-2.89
매출,58.82M
금일 시가,2.84
52주 변동폭,2.5-16.62
주당순이익,-3.14
거래량,"1,750,934"
총 시가,167.49M
배당금,"N/A
(N/A)"
평균 거래량,"700,287"
주가수익비율,-
베타,0.89
1년 변동률,-82.42%
발행주식수,"62,730,015"
다음 실적 발표일,2022년 8월 11일
