Key,Data
전일 종가,64.32
금일 변동,64.31-66.08
매출,1.03B
금일 시가,64.31
52주 변동폭,60.89-99
주당순이익,2.15
거래량,"88,996"
총 시가,2.17B
배당금,"N/A
(N/A)"
평균 거래량,"181,401"
주가수익비율,29.85
베타,1.22
1년 변동률,-6.82%
발행주식수,"33,131,660"
다음 실적 발표일,2022년 7월 28일
