Key,Data
전일 종가,14.34
금일 변동,14.39-15.54
매출,600.09M
금일 시가,14.4
52주 변동폭,11.05-56.54
주당순이익,2.54
거래량,"54,618"
총 시가,757.77M
배당금,"N/A
(N/A)"
평균 거래량,"128,044"
주가수익비율,5.64
베타,1.87
1년 변동률,-58.6%
발행주식수,"49,559,753"
다음 실적 발표일,-
