Key,Data
전일 종가,46.4
금일 변동,46.5-48.19
매출,108.39M
금일 시가,46.64
52주 변동폭,45.5-78.89
주당순이익,3.28
거래량,"8,894"
총 시가,195.51M
배당금,"1.80
(3.79%)"
평균 거래량,"12,727"
주가수익비율,14.48
베타,0.45
1년 변동률,-25.77%
발행주식수,"4,115,154"
다음 실적 발표일,2022년 6월 10일
