Key,Data
전일 종가,32.05
금일 변동,32.1-32.88
매출,46.84M
금일 시가,32.19
52주 변동폭,27-36.04
주당순이익,3.08
거래량,"38,425"
총 시가,280.28M
배당금,"1.04
(3.23%)"
평균 거래량,"20,863"
주가수익비율,10.46
베타,0.14
1년 변동률,16.63%
발행주식수,"8,707,028"
다음 실적 발표일,-
