Key,Data
전일 종가,4.45
금일 변동,4.12-4.54
매출,930K
금일 시가,4.12
52주 변동폭,4.12-7.94
주당순이익,-1.05
거래량,"45,084"
총 시가,65.05M
배당금,"N/A
(N/A)"
평균 거래량,"30,370"
주가수익비율,-
베타,0.89
1년 변동률,-25.42%
발행주식수,"14,487,146"
다음 실적 발표일,2022년 5월 26일
