Key,Data
전일 종가,142.98
금일 변동,143.25-149.49
매출,3.3B
금일 시가,144.2
52주 변동폭,117.64-189
주당순이익,-7.52
거래량,"576,783"
총 시가,9.2B
배당금,"N/A
(N/A)"
평균 거래량,"571,800"
주가수익비율,-
베타,0.82
1년 변동률,-20.11%
발행주식수,"62,318,745"
다음 실적 발표일,2022년 8월 09일
