Key,Data
전일 종가,97.96
금일 변동,96.76-101.7
매출,465.94M
금일 시가,96.76
52주 변동폭,90.38-149.15
주당순이익,3.59
거래량,"89,665"
총 시가,2.85B
배당금,"N/A
(N/A)"
평균 거래량,"138,213"
주가수익비율,27.31
베타,1.18
1년 변동률,3.02%
발행주식수,"28,260,029"
다음 실적 발표일,2022년 8월 03일
