Key,Data
전일 종가,31.87
금일 변동,31.77-32.47
매출,27.05M
금일 시가,32
52주 변동폭,31.42-39.19
주당순이익,3.35
거래량,"5,753"
총 시가,191.34M
배당금,"1.46
(4.60%)"
평균 거래량,"7,014"
주가수익비율,9.48
베타,0.53
1년 변동률,-5.92%
발행주식수,"6,022,752"
다음 실적 발표일,2022년 7월 28일
