Key,Data
전일 종가,23.77
금일 변동,23.47-24.29
매출,3.46B
금일 시가,23.61
52주 변동폭,21.47-33.99
주당순이익,1.99
거래량,"243,763"
총 시가,1.28B
배당금,"0.24
(1.01%)"
평균 거래량,"435,833"
주가수익비율,11.93
베타,1.04
1년 변동률,-24.35%
발행주식수,"53,330,497"
다음 실적 발표일,2022년 8월 09일
