Key,Data
전일 종가,6.01
금일 변동,5.91-6.08
매출,64.35M
금일 시가,5.94
52주 변동폭,5.483-9.63
주당순이익,0.62
거래량,886
총 시가,61.39M
배당금,"N/A
(N/A)"
평균 거래량,"9,719"
주가수익비율,9.78
베타,1.17
1년 변동률,-20.21%
발행주식수,"10,096,175"
다음 실적 발표일,2022년 6월 13일
