Key,Data
전일 종가,32.71
금일 변동,32.7-33.18
매출,62.76M
금일 시가,32.89
52주 변동폭,25.7-35.44
주당순이익,4.07
거래량,"32,378"
총 시가,279.53M
배당금,"0.79
(2.39%)"
평균 거래량,"24,091"
주가수익비율,8.04
베타,0.73
1년 변동률,21.63%
발행주식수,"8,467,955"
다음 실적 발표일,2022년 7월 28일
