Key,Data
전일 종가,0.765
금일 변동,0.75-0.855
매출,106.56M
금일 시가,0.75
52주 변동폭,0.721-4.67
주당순이익,-2.1
거래량,"135,991"
총 시가,12.62M
배당금,"0.25
(N/A)"
평균 거래량,"293,507"
주가수익비율,-
베타,0.48
1년 변동률,-69.34%
발행주식수,"15,025,295"
다음 실적 발표일,2022년 8월 05일
