Key,Data
전일 종가,3.35
금일 변동,3.2-3.59
매출,12.48M
금일 시가,3.29
52주 변동폭,2.55-13.36
주당순이익,-2.52
거래량,"28,254"
총 시가,10.12M
배당금,"N/A
(N/A)"
평균 거래량,"1,168,894"
주가수익비율,-
베타,0.86
1년 변동률,-56.93%
발행주식수,"3,099,341"
다음 실적 발표일,2022년 7월 13일
