Key,Data
전일 종가,0.38
금일 변동,0.3701-0.4274
매출,-
금일 시가,0.4274
52주 변동폭,0.3502-2.27
주당순이익,-0.18
거래량,"592,574"
총 시가,34.55M
배당금,"N/A
(N/A)"
평균 거래량,"311,832"
주가수익비율,-
베타,1.34
1년 변동률,-73.97%
발행주식수,"90,279,794"
다음 실적 발표일,2022년 8월 15일
