Key,Data
전일 종가,45.26
금일 변동,45.15-46.17
매출,1.55B
금일 시가,45.15
52주 변동폭,33.85-59.95
주당순이익,0.37
거래량,"439,552"
총 시가,2.25B
배당금,"0.50
(1.10%)"
평균 거래량,"822,266"
주가수익비율,121.19
베타,-0.05
1년 변동률,23.53%
발행주식수,"48,940,283"
다음 실적 발표일,2022년 7월 25일
