Key,Data
전일 종가,69.59
금일 변동,66.01-68.41
매출,31.17B
금일 시가,68.36
52주 변동폭,65.67-98.45
주당순이익,7.94
거래량,"18,042,388"
총 시가,74.39B
배당금,"0.40
(0.60%)"
평균 거래량,"22,282,478"
주가수익비율,8.39
베타,1.17
1년 변동률,-19.64%
발행주식수,"1,116,666,857"
다음 실적 발표일,2022년 6월 30일
