Key,Data
전일 종가,41.34
금일 변동,41.3-42.84
매출,289.64M
금일 시가,41.41
52주 변동폭,38.64-89.18
주당순이익,1.11
거래량,"245,967"
총 시가,1.95B
배당금,"N/A
(N/A)"
평균 거래량,"259,375"
주가수익비율,37.28
베타,1.26
1년 변동률,-41.21%
발행주식수,"46,287,944"
다음 실적 발표일,2022년 8월 03일
