Key,Data
전일 종가,42.88
금일 변동,42.08-43.1
매출,120.19B
금일 시가,42.7
52주 변동폭,39.47-61.8
주당순이익,3.11
거래량,"19,979,070"
총 시가,192.95B
배당금,"1.08
(2.51%)"
평균 거래량,"23,332,943"
주가수익비율,13.87
베타,0.92
1년 변동률,-22.62%
발행주식수,"4,480,014,747"
다음 실적 발표일,2022년 7월 28일
