Key,Data
전일 종가,473.67
금일 변동,468.01-479.6
매출,52.36B
금일 시가,471.64
52주 변동폭,410.33-825.62
주당순이익,27.61
거래량,"928,219"
총 시가,87.08B
배당금,"N/A
(N/A)"
평균 거래량,"1,576,572"
주가수익비율,17.35
베타,0.97
1년 변동률,-31.87%
발행주식수,"182,026,339"
다음 실적 발표일,2022년 7월 29일
