Key,Data
전일 종가,1.81
금일 변동,1.72-1.875
매출,427.54M
금일 시가,1.8
52주 변동폭,1.68-6.98
주당순이익,0.34
거래량,"14,530"
총 시가,28.6M
배당금,"N/A
(N/A)"
평균 거래량,"44,810"
주가수익비율,5.39
베타,2.58
1년 변동률,-32.61%
발행주식수,"15,376,071"
다음 실적 발표일,2022년 8월 04일
