Key,Data
전일 종가,4.149
금일 변동,4.12-4.2
매출,36.37M
금일 시가,4.14
52주 변동폭,3.52-7.35
주당순이익,0.93
거래량,"20,563"
총 시가,24.22M
배당금,"N/A
(N/A)"
평균 거래량,"11,452"
주가수익비율,4.47
베타,-2.07
1년 변동률,-27.52%
발행주식수,"5,849,678"
다음 실적 발표일,2022년 8월 17일
