Key,Data
전일 종가,4.93
금일 변동,4.94-5.18
매출,71.57M
금일 시가,4.94
52주 변동폭,3.93-7.16
주당순이익,-1.03
거래량,"110,307"
총 시가,128.05M
배당금,"N/A
(N/A)"
평균 거래량,"65,811"
주가수익비율,-
베타,0.78
1년 변동률,-8.93%
발행주식수,"25,059,237"
다음 실적 발표일,2022년 8월 01일
