Key,Data
전일 종가,17.15
금일 변동,16.97-17.19
매출,25.45M
금일 시가,17.01
52주 변동폭,16.77-19.75
주당순이익,1.75
거래량,"1,563"
총 시가,140.4M
배당금,"0.295
(1.72%)"
평균 거래량,"6,746"
주가수익비율,9.80
베타,0.39
1년 변동률,-6.47%
발행주식수,"8,167,751"
다음 실적 발표일,2022년 7월 20일
