Key,Data
전일 종가,57.28
금일 변동,56.14-57.91
매출,3.24B
금일 시가,56.85
52주 변동폭,54.35-75.23
주당순이익,1.78
거래량,"835,618"
총 시가,6.02B
배당금,"N/A
(N/A)"
평균 거래량,"1,325,681"
주가수익비율,32.22
베타,1.47
1년 변동률,-13.63%
발행주식수,"106,456,567"
다음 실적 발표일,2022년 8월 09일
