Key,Data
전일 종가,15.54
금일 변동,15.5-16.03
매출,569.57M
금일 시가,15.54
52주 변동폭,10.6-20.64
주당순이익,2.15
거래량,"27,234"
총 시가,207.85M
배당금,"0.28
(1.79%)"
평균 거래량,"78,046"
주가수익비율,9.85
베타,1.63
1년 변동률,-3.81%
발행주식수,"12,516,514"
다음 실적 발표일,2022년 8월 04일
