Key,Data
전일 종가,24.67
금일 변동,23.32-24.47
매출,451.77M
금일 시가,24.24
52주 변동폭,10.01-26.6
주당순이익,-1.44
거래량,"1,143,967"
총 시가,2.57B
배당금,"N/A
(N/A)"
평균 거래량,"1,791,769"
주가수익비율,-
베타,0.7
1년 변동률,101.95%
발행주식수,"107,988,209"
다음 실적 발표일,2022년 5월 26일
