Key,Data
전일 종가,279.02
금일 변동,273.38-278.65
매출,689.54M
금일 시가,276.28
52주 변동폭,249.01-498.45
주당순이익,6.37
거래량,"312,614"
총 시가,10.44B
배당금,"2.80
(1.01%)"
평균 거래량,"407,115"
주가수익비율,43.79
베타,0.52
1년 변동률,-38.87%
발행주식수,"37,741,996"
다음 실적 발표일,2022년 7월 27일
