Key,Data
전일 종가,0.605
금일 변동,0.575-0.62
매출,55.57M
금일 시가,0.61
52주 변동폭,0.455-2.8
주당순이익,-0.34
거래량,"304,717"
총 시가,29.1M
배당금,"N/A
(N/A)"
평균 거래량,"313,031"
주가수익비율,-
베타,1.38
1년 변동률,-73.94%
발행주식수,"47,312,808"
다음 실적 발표일,2022년 8월 04일
