Key,Data
전일 종가,9.68
금일 변동,9.65-9.89
매출,162.83M
금일 시가,9.8
52주 변동폭,8.42-19.93
주당순이익,1.69
거래량,"5,205"
총 시가,60.22M
배당금,"N/A
(N/A)"
평균 거래량,"14,607"
주가수익비율,5.72
베타,0.89
1년 변동률,-29.36%
발행주식수,"6,089,128"
다음 실적 발표일,-
