Key,Data
전일 종가,92.59
금일 변동,91.66-93.93
매출,2.13B
금일 시가,92.11
52주 변동폭,80.56-125.71
주당순이익,5.21
거래량,"141,008"
총 시가,2.48B
배당금,"0.96
(1.04%)"
평균 거래량,"181,612"
주가수익비율,17.83
베타,1.16
1년 변동률,-1.32%
발행주식수,"26,861,667"
다음 실적 발표일,2022년 7월 27일
