Key,Data
전일 종가,9.159
금일 변동,9.22-9.24
매출,4.54M
금일 시가,9.24
52주 변동폭,8.58-11
주당순이익,0.3
거래량,658
총 시가,22.56M
배당금,"N/A
(N/A)"
평균 거래량,"3,783"
주가수익비율,30.78
베타,0.33
1년 변동률,-3.46%
발행주식수,"2,446,652"
다음 실적 발표일,2022년 5월 26일
