Key,Data
전일 종가,81.56
금일 변동,81.01-84
매출,267.66M
금일 시가,81.01
52주 변동폭,77.8-169.98
주당순이익,1.35
거래량,"103,249"
총 시가,1.4B
배당금,"N/A
(N/A)"
평균 거래량,"145,939"
주가수익비율,60.34
베타,1.25
1년 변동률,-30.42%
발행주식수,"16,861,339"
다음 실적 발표일,2022년 8월 08일
