Key,Data
전일 종가,60.78
금일 변동,57.08-60.5
매출,425.4M
금일 시가,58.53
52주 변동폭,56.13-85.75
주당순이익,1.77
거래량,"2,746,657"
총 시가,1.86B
배당금,"1.40
(2.32%)"
평균 거래량,"185,409"
주가수익비율,34.41
베타,0.99
1년 변동률,-16.25%
발행주식수,"30,870,021"
다음 실적 발표일,2022년 8월 04일
