Key,Data
전일 종가,5.04
금일 변동,4.97-5.09
매출,105.59M
금일 시가,4.98
52주 변동폭,4.85-8.41
주당순이익,2.36
거래량,"35,668"
총 시가,92.85M
배당금,"N/A
(N/A)"
평균 거래량,"125,805"
주가수익비율,2.14
베타,0.56
1년 변동률,-29.85%
발행주식수,"18,458,825"
다음 실적 발표일,2022년 8월 08일
